fecha,H1Q1,H1Q2,H1Q3,H1Q4,H2Q1,H2Q2,H2Q3,H2Q4,H3Q1,H3Q2,H3Q3,H3Q4,H4Q1,H4Q2,H4Q3,H4Q4,H5Q1,H5Q2,H5Q3,H5Q4,H6Q1,H6Q2,H6Q3,H6Q4,H7Q1,H7Q2,H7Q3,H7Q4,H8Q1,H8Q2,H8Q3,H8Q4,H9Q1,H9Q2,H9Q3,H9Q4,H10Q1,H10Q2,H10Q3,H10Q4,H11Q1,H11Q2,H11Q3,H11Q4,H12Q1,H12Q2,H12Q3,H12Q4,H13Q1,H13Q2,H13Q3,H13Q4,H14Q1,H14Q2,H14Q3,H14Q4,H15Q1,H15Q2,H15Q3,H15Q4,H16Q1,H16Q2,H16Q3,H16Q4,H17Q1,H17Q2,H17Q3,H17Q4,H18Q1,H18Q2,H18Q3,H18Q4,H19Q1,H19Q2,H19Q3,H19Q4,H20Q1,H20Q2,H20Q3,H20Q4,H21Q1,H21Q2,H21Q3,H21Q4,H22Q1,H22Q2,H22Q3,H22Q4,H23Q1,H23Q2,H23Q3,H23Q4,H24Q1,H24Q2,H24Q3,H24Q4
2025-12-11,112.74,105.0,100.01,96.33,99.38,96.33,91.51,88.0,96.29,93.52,91.51,88.0,83.45,82.75,82.59,82.59,81.0,80.34,80.0,80.5,81.0,81.33,82.59,84.15,90.0,91.51,96.33,102.5,102.5,112.98,115.5,121.0,119.5,120.27,120.27,114.0,113.94,113.46,102.5,91.0,99.8,88.08,79.0,75.12,82.12,79.54,78.0,75.4,79.0,75.9,75.79,75.5,75.11,75.12,75.11,74.72,75.0,75.11,75.12,75.37,75.24,75.37,78.0,82.75,77.4,85.0,98.95,109.7,99.38,112.5,115.5,123.72,105.0,112.74,113.02,113.22,113.22,113.94,115.65,119.5,124.79,124.79,124.79,123.72,122.94,121.22,115.35,112.5,112.74,104.08,100.0,96.33,100.0,96.33,92.65,90.0
2025-12-12,99.01,96.53,91.64,89.0,84.21,79.4,77.12,75.5,79.14,77.12,75.5,75.37,75.24,75.24,75.24,75.24,75.24,75.24,75.37,77.0,77.5,79.41,83.41,88.75,88.51,92.48,96.75,100.01,96.53,100.78,105.08,114.35,116.66,120.33,120.33,119.38,121.28,114.47,105.0,100.0,108.5,102.5,100.84,99.87,108.5,103.5,102.01,100.5,101.26,99.87,99.87,99.76,99.01,99.01,98.03,96.53,98.04,99.01,99.64,99.76,91.37,92.5,95.35,98.52,91.0,95.0,99.76,103.32,99.87,101.31,108.5,110.51,109.7,111.23,115.33,115.65,110.27,110.03,109.48,108.0,109.5,109.7,109.1,107.67,109.5,106.46,103.32,100.0,100.0,99.0,95.0,90.5,96.53,91.51,87.4,77.5
2025-12-13,98.03,95.39,87.5,82.0,87.5,83.11,78.76,75.0,75.2,74.12,74.12,74.12,70.1,69.71,69.32,66.65,68.27,65.0,64.89,64.8,65.0,65.1,68.94,69.45,69.71,69.84,70.1,72.65,74.12,75.0,80.76,83.35,83.35,86.76,85.35,84.37,89.96,83.39,76.19,73.61,78.35,72.23,69.84,69.32,69.58,69.32,68.55,63.1,68.42,63.56,66.11,64.0,60.0,60.0,58.72,58.52,57.51,60.0,61.1,61.32,60.0,66.65,69.2,69.84,69.32,71.5,78.16,87.5,80.39,89.86,97.5,99.87,96.94,99.7,100.0,101.0,96.46,96.46,95.98,96.22,97.5,98.03,98.03,98.03,99.87,99.87,98.03,96.7,100.0,99.87,98.03,95.01,97.0,89.86,84.37,80.0
2025-12-14,97.5,91.92,82.36,75.34,81.67,75.22,74.5,72.84,71.16,70.71,70.5,70.58,70.51,70.0,68.27,65.06,65.07,65.05,65.05,65.13,63.57,65.0,65.55,70.0,70.43,70.58,70.71,71.33,70.71,71.16,74.12,74.12,74.12,74.12,74.12,71.5,76.51,74.12,70.84,67.97,75.2,70.97,68.94,57.29,68.46,60.59,60.01,57.7,63.68,61.09,63.32,61.05,60.65,60.01,57.65,57.7,57.77,60.01,57.7,61.03,57.07,61.57,64.47,70.58,68.95,71.1,74.17,85.35,82.36,90.65,98.5,101.0,103.32,106.5,106.98,107.08,105.0,105.5,106.5,106.74,106.74,106.74,106.74,106.5,106.98,106.74,106.5,104.0,105.5,103.56,100.0,99.52,100.01,99.87,95.35,84.37
2025-12-15,87.0,85.47,82.85,78.4,74.5,71.33,70.58,70.5,72.53,70.97,70.71,70.5,70.32,70.17,70.0,70.0,65.01,65.01,68.1,70.0,70.32,70.5,70.16,72.93,74.5,82.36,85.47,90.09,86.9,95.35,100.06,104.0,105.98,106.46,105.98,105.98,105.74,104.5,100.06,95.0,102.01,99.4,94.2,86.79,94.8,88.49,85.47,85.47,85.47,84.37,84.37,84.37,85.35,85.47,85.47,85.47,85.73,88.49,95.01,95.58,95.8,99.4,100.06,102.29,97.6,101.38,105.35,113.08,101.5,103.08,105.74,106.7,100.0,101.5,103.08,105.5,103.55,105.5,105.98,106.7,110.0,115.98,117.75,116.44,118.33,116.44,109.4,105.98,122.06,107.47,105.98,103.55,105.35,100.06,99.58,90.9
2025-12-16,100.01,97.5,95.39,90.0,92.0,86.43,84.37,81.2,84.37,82.0,80.0,79.54,79.0,76.33,75.5,75.0,74.5,74.5,74.5,74.5,75.1,75.5,76.5,77.42,82.36,86.43,88.24,93.5,88.39,92.96,94.0,97.33,97.33,99.58,100.0,100.0,105.1,102.01,98.27,90.87,100.69,95.35,88.78,85.95,91.58,89.28,88.23,88.71,89.08,87.92,88.86,88.14,85.73,86.43,85.0,86.43,85.35,87.3,90.5,90.8,88.09,95.35,97.33,102.08,90.67,97.33,102.08,107.61,97.5,105.0,108.17,120.24,106.68,119.47,128.63,134.83,130.46,140.78,131.17,129.25,124.27,122.48,108.24,106.5,105.13,105.35,100.44,97.33,99.0,95.01,94.26,86.44,92.0,86.43,82.35,79.0
2025-12-17,86.76,84.0,82.0,79.78,85.0,82.82,81.62,79.61,84.0,81.62,80.83,78.4,77.97,77.71,77.45,77.0,76.12,76.16,76.5,77.32,77.32,77.45,77.97,81.62,93.75,96.03,96.83,105.1,105.1,112.5,116.11,121.58,124.23,133.91,152.58,133.91,125.0,119.47,109.81,105.1,108.31,100.0,96.03,89.5,96.03,91.12,88.9,86.61,89.37,86.61,87.99,87.47,86.51,85.0,82.72,83.27,84.0,85.0,86.61,89.33,88.0,94.0,96.03,98.0,97.86,106.68,113.46,122.53,106.5,108.31,113.22,121.58,119.47,124.23,125.0,128.17,121.45,122.53,124.0,124.23,138.41,140.34,138.41,127.46,133.91,124.27,122.53,113.22,113.94,113.94,119.47,113.22,113.22,108.1,103.55,97.75
2025-12-18,113.46,112.14,108.7,103.1,104.56,98.53,98.53,96.83,100.0,98.51,96.83,94.0,90.01,87.51,87.0,86.61,85.78,84.0,83.27,83.95,81.62,83.27,85.35,88.9,88.9,90.0,95.01,100.0,91.33,97.5,100.01,105.0,104.68,107.0,106.5,103.33,103.1,96.01,89.0,80.0,85.0,79.0,75.5,65.43,60.88,49.53,40.1,34.2,47.25,40.0,40.0,35.4,34.2,31.56,30.13,26.0,30.0,30.15,34.2,35.4,49.53,55.44,65.43,73.5,67.1,76.04,81.62,94.4,86.4,96.5,103.4,110.43,98.6,103.1,104.68,108.0,105.04,108.0,110.3,111.08,110.43,110.43,112.1,110.43,112.5,110.43,109.13,104.68,103.33,99.0,97.5,93.5,97.5,95.0,90.0,86.4
2025-12-19,93.68,91.51,87.7,85.0,87.93,86.0,86.68,85.64,84.0,84.0,83.27,82.0,80.61,81.0,82.0,82.0,81.42,82.27,84.0,85.0,85.0,87.14,88.0,93.52,93.68,98.61,99.24,105.1,105.1,110.43,114.05,123.23,110.43,112.95,115.5,115.5,114.14,110.43,106.68,105.0,110.43,106.68,104.09,99.22,110.43,105.1,102.52,100.0,105.1,105.0,101.12,102.5,102.2,105.0,105.0,105.0,105.0,105.35,108.5,110.0,103.55,105.1,110.0,112.3,97.91,99.28,105.0,110.0,99.22,100.98,105.1,110.0,110.43,113.02,115.74,115.98,115.74,115.98,116.22,116.44,116.94,118.08,118.08,116.94,116.94,116.73,116.22,112.3,118.08,110.43,110.0,105.0,110.43,108.15,105.0,100.0
2025-12-20,96.62,96.03,91.77,87.5,87.53,83.86,82.0,80.63,85.0,80.0,75.1,70.42,74.4,70.47,66.82,61.29,69.57,69.14,67.07,64.59,69.0,67.0,66.05,66.17,70.6,73.5,74.3,74.4,74.16,74.6,76.32,77.1,78.12,78.5,80.0,80.38,85.0,81.09,80.29,76.97,80.4,77.5,75.2,67.01,71.14,67.27,64.84,57.06,63.41,61.0,60.0,55.0,53.0,50.0,49.0,47.47,53.0,52.55,53.0,51.51,51.3,53.0,54.45,60.93,53.0,62.0,66.82,73.05,69.0,74.16,76.84,78.33,73.3,74.5,76.93,81.02,81.23,78.82,75.64,74.45,75.0,74.16,73.4,70.57,73.5,70.5,68.63,65.0,73.5,73.6,73.5,72.07,71.48,67.92,67.41,62.0
2025-12-21,56.13,49.27,47.47,46.26,60.0,60.65,54.0,51.1,54.0,50.97,50.71,50.32,50.0,47.47,44.5,44.5,44.48,40.91,43.5,41.67,40.92,40.62,41.55,43.75,47.47,47.47,50.32,50.58,51.33,54.0,55.86,61.7,63.0,63.1,64.22,64.43,65.0,64.6,64.6,64.6,64.22,63.0,61.0,58.0,62.5,61.7,60.0,59.0,63.0,62.0,63.97,63.95,60.0,58.0,58.95,57.96,53.55,55.0,59.0,58.3,59.0,59.0,58.4,61.0,59.22,63.1,63.0,65.0,60.0,64.22,70.56,74.5,74.33,76.08,76.82,79.24,79.62,81.78,84.0,83.94,84.28,82.09,80.61,79.05,76.82,76.08,75.18,74.22,80.43,77.58,76.82,72.3,77.18,72.29,69.17,65.0
2025-12-22,62.45,59.43,52.74,50.0,50.0,47.47,44.4,44.14,44.4,44.01,43.75,42.7,40.35,38.15,37.0,35.0,25.35,25.0,25.01,28.98,27.49,34.2,40.03,43.88,50.0,57.95,59.62,67.06,69.05,76.82,84.6,86.98,86.74,87.46,87.5,87.34,92.82,89.33,87.34,84.18,95.76,89.5,80.0,74.64,76.82,74.0,70.0,69.0,68.63,67.83,66.0,64.5,60.47,60.0,59.6,59.6,59.6,61.0,63.0,64.5,63.5,68.0,70.0,76.82,74.58,82.6,87.7,94.12,87.7,93.44,98.05,102.06,100.18,102.03,102.04,102.04,99.06,99.29,97.32,96.02,95.0,93.91,90.0,88.05,87.5,87.17,85.23,81.22,87.22,85.76,84.73,78.67,85.76,80.0,75.64,70.0
2025-12-23,80.0,74.55,67.0,62.01,65.0,61.88,61.73,59.6,62.4,62.01,60.82,60.16,60.16,59.6,58.97,58.97,57.77,55.4,55.4,58.04,59.62,60.33,61.14,62.3,63.99,67.0,73.73,76.88,74.09,78.91,83.05,87.96,82.6,87.34,88.7,90.02,92.55,90.02,88.31,84.18,90.02,86.45,84.08,80.0,87.41,84.0,82.2,80.0,87.46,83.75,82.99,82.5,83.01,81.06,80.3,80.3,78.07,80.02,81.73,82.86,80.19,83.83,85.76,87.5,80.06,82.95,82.71,85.76,80.0,84.18,89.85,89.52,87.42,86.5,88.57,87.34,87.1,86.95,86.0,84.29,89.85,90.0,90.02,90.0,90.08,90.02,90.0,86.18,85.76,82.91,80.0,76.82,76.82,73.1,67.23,62.14
2025-12-24,79.6,73.7,68.0,60.5,57.0,54.01,45.2,38.3,40.35,32.55,26.6,26.6,35.0,33.0,29.09,26.6,26.43,26.22,26.22,25.97,25.2,25.2,25.33,25.97,23.01,23.01,25.16,23.01,24.5,34.46,40.27,43.86,57.7,57.9,60.0,59.0,60.59,55.0,52.12,35.01,57.0,41.17,34.2,26.22,30.77,26.22,25.16,19.41,18.4,18.01,17.88,17.2,16.79,16.9,16.46,16.46,16.68,17.62,17.62,17.88,20.3,23.1,25.0,26.22,26.43,33.0,37.33,48.32,35.1,52.9,61.53,65.4,69.94,73.7,74.04,73.7,70.0,70.0,70.0,66.24,68.63,65.4,60.5,58.4,63.0,59.0,54.6,45.0,45.01,45.01,45.0,40.35,40.0,38.01,38.01,38.01
2025-12-25,35.0,37.0,30.5,30.21,34.1,32.39,30.55,23.59,30.84,26.49,19.45,16.79,16.79,15.57,15.01,13.92,13.06,9.69,10.0,9.74,13.66,16.42,16.68,17.12,15.39,16.9,24.86,30.2,35.0,40.0,37.0,40.0,39.0,43.55,43.88,44.14,43.88,41.19,38.3,32.5,35.2,30.93,31.7,25.03,27.0,22.63,22.26,25.24,26.77,29.0,34.88,35.2,30.88,32.05,30.0,30.98,17.46,20.09,25.35,30.0,30.0,34.88,32.5,44.6,47.0,58.4,69.44,78.0,76.0,90.24,93.91,97.9,93.53,94.76,95.01,99.77,91.6,93.47,93.0,95.0,95.65,96.0,100.13,96.34,100.11,100.11,100.11,96.34,94.76,93.18,95.0,93.06,92.53,91.2,90.53,88.01
2025-12-26,106.45,99.96,91.46,90.53,95.66,91.35,90.74,86.46,90.74,85.0,83.11,81.48,85.0,82.89,78.41,74.47,75.1,71.41,72.82,69.91,69.91,71.5,75.0,75.75,75.37,81.0,85.0,89.5,86.82,91.0,91.7,93.91,91.22,91.94,92.96,95.64,99.73,95.85,91.94,85.23,96.0,91.22,86.9,82.88,89.0,85.28,83.71,81.98,83.11,82.0,81.83,82.31,80.0,80.68,80.64,80.0,75.0,76.11,79.01,80.0,73.88,76.0,77.78,84.79,78.95,84.87,85.0,91.2,85.0,91.2,95.96,101.69,95.94,100.0,100.75,103.11,100.0,100.73,100.38,100.73,107.0,109.5,113.37,116.44,119.83,113.37,104.22,100.56,100.01,97.5,100.01,96.49,94.36,91.22,91.2,88.27
2025-12-27,101.54,96.5,87.63,83.69,92.02,88.1,87.58,84.61,88.61,82.81,75.78,74.9,74.84,70.23,69.77,69.01,70.02,69.4,69.14,68.88,69.14,68.88,68.88,68.88,69.01,69.01,69.27,69.4,70.0,70.23,74.9,74.9,84.3,87.5,88.1,87.27,97.41,92.31,87.84,74.9,84.99,76.99,70.23,69.27,70.0,69.14,69.14,68.75,68.62,68.75,69.01,69.01,69.01,69.01,68.75,69.77,68.88,69.27,69.27,70.0,69.35,69.4,69.77,71.45,73.91,79.54,84.97,89.49,87.11,88.79,92.74,95.99,92.78,96.0,99.0,98.5,95.0,98.59,100.01,100.0,91.96,92.57,92.0,90.53,88.04,87.5,86.5,84.79,85.0,87.25,88.1,86.16,86.46,82.38,79.54,74.9
2025-12-28,70.0,65.0,60.01,55.0,70.0,65.0,60.01,60.0,55.01,55.01,55.0,53.0,50.01,49.6,48.16,47.65,49.99,50.46,53.0,54.0,52.0,53.8,55.0,60.0,60.12,65.63,68.72,69.01,69.14,69.69,69.4,73.0,74.7,78.74,81.69,83.02,90.0,86.94,81.47,73.58,84.98,82.99,78.74,69.69,70.65,71.17,75.01,72.65,79.86,78.74,79.55,79.09,76.6,77.72,72.95,77.31,74.67,78.74,77.93,81.0,78.74,81.69,81.69,87.61,81.69,90.32,95.96,97.78,95.93,97.94,98.94,101.41,98.46,100.94,105.0,107.78,103.68,105.01,106.38,105.76,108.44,107.0,103.66,100.94,101.08,100.01,99.04,97.74,100.01,98.7,98.22,96.2,97.74,93.69,89.17,81.91
2025-12-29,103.06,100.01,98.5,96.73,95.37,91.23,91.23,87.5,91.23,91.23,89.83,86.73,89.61,87.5,87.5,87.5,87.5,90.0,91.23,91.23,87.5,91.23,92.0,97.5,97.54,100.01,102.39,105.22,110.48,114.39,116.13,126.96,123.03,126.96,128.86,129.81,126.59,115.35,109.29,105.01,109.47,105.01,100.36,97.1,98.5,95.35,91.23,88.0,91.92,88.85,89.63,88.57,90.0,89.14,88.0,91.23,90.38,94.27,97.2,98.78,91.29,93.66,97.12,101.0,96.73,100.01,104.98,109.68,104.5,106.43,114.52,126.59,116.08,126.59,127.73,125.0,120.0,125.0,125.02,130.0,155.0,158.93,159.68,158.93,165.5,159.68,140.0,125.0,133.51,123.37,116.08,110.48,105.7,105.22,105.01,102.99
2025-12-30,107.74,105.44,103.78,102.2,103.55,100.32,97.5,89.32,92.37,88.35,86.61,82.02,88.35,86.61,84.6,82.36,83.56,82.0,81.4,81.4,81.4,81.4,82.02,84.6,80.62,80.92,85.99,89.26,82.0,87.89,93.24,97.29,97.5,100.31,100.31,100.31,104.6,100.34,93.55,81.4,96.73,86.34,81.14,79.47,81.4,80.23,79.0,76.89,78.97,76.99,76.11,72.55,72.83,74.76,72.18,72.4,70.08,71.53,73.63,76.86,66.73,76.28,79.77,80.62,80.4,82.36,88.34,97.5,89.83,97.5,103.55,107.5,102.2,105.0,106.01,106.38,106.83,106.0,105.23,105.0,105.01,105.36,105.36,105.36,107.98,107.74,105.36,105.0,107.5,105.5,103.78,102.2,106.94,105.0,102.58,100.31
2025-12-31,105.01,104.53,99.7,92.37,90.5,86.8,82.73,81.4,83.54,81.06,80.77,80.77,80.0,76.19,75.03,75.1,75.01,75.01,75.01,75.6,75.05,75.62,78.1,80.77,77.82,82.36,84.9,89.32,86.21,93.4,97.5,103.2,104.71,105.35,106.5,107.18,107.58,105.01,99.7,96.73,104.78,99.76,95.0,89.8,89.32,86.61,82.06,80.0,83.3,82.0,82.0,84.89,83.1,84.14,85.0,88.44,83.04,86.61,86.77,93.96,86.58,92.2,95.78,103.1,94.02,103.39,107.58,111.85,108.73,108.5,111.0,119.85,115.82,125.32,132.58,142.74,130.0,137.24,137.24,137.24,137.24,133.0,128.9,125.32,123.08,113.34,109.7,108.5,108.74,107.08,104.78,102.71,105.01,102.71,99.76,96.31
