fecha,H1Q1,H1Q2,H1Q3,H1Q4,H2Q1,H2Q2,H2Q3,H2Q4,H3Q1,H3Q2,H3Q3,H3Q4,H4Q1,H4Q2,H4Q3,H4Q4,H5Q1,H5Q2,H5Q3,H5Q4,H6Q1,H6Q2,H6Q3,H6Q4,H7Q1,H7Q2,H7Q3,H7Q4,H8Q1,H8Q2,H8Q3,H8Q4,H9Q1,H9Q2,H9Q3,H9Q4,H10Q1,H10Q2,H10Q3,H10Q4,H11Q1,H11Q2,H11Q3,H11Q4,H12Q1,H12Q2,H12Q3,H12Q4,H13Q1,H13Q2,H13Q3,H13Q4,H14Q1,H14Q2,H14Q3,H14Q4,H15Q1,H15Q2,H15Q3,H15Q4,H16Q1,H16Q2,H16Q3,H16Q4,H17Q1,H17Q2,H17Q3,H17Q4,H18Q1,H18Q2,H18Q3,H18Q4,H19Q1,H19Q2,H19Q3,H19Q4,H20Q1,H20Q2,H20Q3,H20Q4,H21Q1,H21Q2,H21Q3,H21Q4,H22Q1,H22Q2,H22Q3,H22Q4,H23Q1,H23Q2,H23Q3,H23Q4,H24Q1,H24Q2,H24Q3,H24Q4
2025-06-11,109.2009,113.8257,110.3638,114.1696,107.0177,112.935,108.7098,105.5775,105.9757,105.584,106.9548,105.7655,104.5297,106.1416,108.3495,105.0592,103.3352,99.1679,102.6467,110.8503,107.6612,108.4236,106.7937,101.2015,110.6029,105.2781,110.2748,103.8043,111.0951,112.1358,104.4787,114.8104,111.5535,110.0917,113.8431,102.8316,101.6519,99.3177,99.6561,104.4543,82.9502,82.7881,81.2431,82.1387,48.9335,51.5289,49.7519,49.7456,14.2604,14.1285,14.685,14.0461,5.1128,4.8989,4.9923,4.996,3.4557,3.653,3.5513,3.42,1.0939,1.0926,1.112,1.1015,2.4877,2.5783,2.4541,2.4798,2.9268,3.0858,2.9746,3.0128,15.4321,15.2663,14.5981,14.7036,73.1034,74.073,73.6745,75.1491,105.648,103.7315,104.8318,105.8287,117.8368,118.6204,113.6893,111.8535,114.2786,114.5192,111.7519,118.6903,111.6551,110.8246,110.7286,105.1116
2025-06-12,104.3596,106.4265,106.6248,100.9491,102.3165,99.6305,100.671,97.262,94.3733,94.4977,96.9954,94.5736,94.041,93.6517,95.0802,92.9871,95.1987,92.5335,92.731,95.2969,99.68,99.3094,97.8589,96.2317,105.4727,102.7761,99.078,104.5933,102.1608,100.7831,106.2057,106.0503,90.914,90.2139,85.9235,92.9485,14.8254,15.224,14.7359,16.2946,0.0102,0.01,0.01,0.0099,0.0,0.0,0.0,0.0,-0.0096,-0.01,-0.0101,-0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099,-0.0099,-0.01,-0.0102,0.01,0.01,0.0103,0.0098,1.0278,1.013,1.0253,0.9339,15.8075,15.3835,14.8489,15.0401,91.4197,87.8347,92.9993,86.1462,107.6611,102.9376,101.7472,103.6942,129.9084,131.5387,135.1287,130.2642,137.2076,143.1426,134.9373,147.2725,120.8584,117.8139,118.4322,114.7355
2025-06-13,126.5711,129.2361,127.7855,123.7673,123.1686,114.9239,116.9439,121.2836,110.9525,115.6281,110.1972,119.1422,117.9265,112.5365,115.1089,103.7481,109.2186,111.7881,112.7489,111.6444,109.788,110.8439,114.8729,109.8952,116.8114,115.2164,118.4701,105.0621,109.5141,114.5251,112.9948,118.4059,115.7186,114.9945,115.1315,104.0354,49.4067,50.5647,51.092,48.9366,14.8811,14.2338,14.3032,14.5818,0.8542,0.874,0.8606,0.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102,-0.0101,-0.0099,-0.0098,-0.0102,-0.0097,-0.0099,-0.0102,0.6616,0.6549,0.6471,0.6364,3.5092,3.5036,3.5816,3.4856,17.3242,17.6679,16.7174,18.0104,92.6503,94.9239,91.3079,82.7179,105.2876,104.3473,106.9565,105.2886,119.0222,118.6216,115.5537,129.1225,121.5684,120.2784,120.4104,121.6628,113.9747,112.3772,114.4079,115.1602
2025-06-14,107.6692,109.7664,109.4025,113.2419,106.0153,107.0729,108.4077,117.304,108.5718,110.3707,108.9142,111.3432,108.8685,108.0926,103.4783,115.4806,108.7313,107.1794,108.6521,111.4371,108.032,111.148,109.5993,110.0206,111.2954,111.4583,108.4935,107.6728,106.6245,105.381,102.7037,104.8908,51.0914,51.3064,52.5273,49.9149,4.141,4.3031,4.2347,4.0012,0.441,0.4506,0.4654,0.483,-0.0097,-0.0101,-0.0103,-0.0099,-0.5769,-0.5966,-0.5956,-0.551,-0.6193,-0.6196,-0.6223,-0.6189,-1.0089,-0.9693,-0.9971,-1.0246,-1.4506,-1.4897,-1.4934,-1.5663,-0.3568,-0.3608,-0.3671,-0.3954,0.6787,0.6322,0.6516,0.6375,4.9114,4.9626,5.0995,5.0264,36.4959,36.5802,36.6263,35.3776,86.9956,82.3613,86.6666,87.9765,101.7866,102.7737,103.6799,99.5998,106.7639,107.3521,103.4282,105.9758,101.8885,100.7596,100.8055,100.4665
2025-06-15,89.7743,86.6193,86.3116,87.1749,60.3924,61.6345,63.342,62.6311,37.4304,38.8949,36.7885,41.6862,34.2243,35.005,34.3282,35.2426,23.7716,24.1713,24.8365,24.6206,20.6058,20.6141,20.2748,18.5053,18.6037,18.8378,18.0477,18.3908,14.8395,15.5259,15.3913,14.7632,2.0353,2.0089,1.9673,1.9885,0.0,0.0,0.0,0.0,-0.5867,-0.5912,-0.5988,-0.6233,-1.2314,-1.2018,-1.1896,-1.2173,-1.2342,-1.2245,-1.1933,-1.188,-2.9607,-3.0673,-2.9241,-3.0478,-2.6544,-2.6941,-2.6788,-2.6527,-2.0375,-1.9327,-2.0007,-2.0291,-1.2173,-1.2181,-1.224,-1.1805,-0.5862,-0.6176,-0.6055,-0.5908,0.0,0.0,0.0,0.0,2.4647,2.3993,2.4094,2.3266,34.1758,32.8687,33.843,34.9525,77.9226,76.1028,76.7852,76.5894,78.3786,75.9904,79.7018,79.6491,52.5281,54.4282,53.826,55.0978
2025-06-16,32.5174,32.7838,33.2372,32.4216,20.2874,19.7889,19.8945,19.8692,16.2974,16.1024,16.8983,17.0218,12.982,13.0763,13.3711,13.6507,14.6011,15.1447,14.749,15.5052,24.2036,24.4741,24.3421,26.0202,60.2839,61.7261,60.8143,57.1756,72.2689,70.7243,71.2555,72.1513,58.5982,58.4013,58.6359,58.3246,19.5172,20.708,19.4591,20.3156,4.4834,4.5713,4.4297,4.5156,1.0203,0.9713,0.9843,1.024,0.6196,0.6629,0.634,0.6835,0.8374,0.8622,0.8549,0.8454,1.755,1.7404,1.7489,1.6358,3.4821,3.5097,3.568,3.5201,17.9767,18.0462,17.4388,17.4584,46.5977,46.4499,47.1815,50.5309,101.3073,99.1184,101.1391,104.9951,118.5397,119.3901,115.6852,115.185,126.682,122.0946,123.6086,129.2548,210.1813,207.0428,206.4926,216.2832,167.5949,163.4259,167.0672,169.552,124.9817,126.5298,127.1535,122.975
2025-06-17,128.8166,127.2026,131.0879,127.4528,125.0878,122.4218,125.0257,126.5047,118.3819,113.939,117.5641,130.115,118.7572,118.5695,116.0351,125.9183,119.0046,120.867,117.1385,122.9899,117.5451,112.298,118.1304,120.4265,118.3112,116.4943,122.3399,122.1347,125.5822,126.8033,125.1917,120.7828,127.6162,125.7649,127.8063,126.4527,112.6128,111.3704,112.3755,115.4813,70.947,72.7384,73.4174,74.4172,26.778,27.0156,26.5466,26.6598,24.151,24.1487,25.0805,23.2997,21.961,23.4616,22.2131,22.6443,18.0133,18.2346,18.3444,18.0477,11.9766,12.0361,12.3193,11.668,25.4471,24.3644,24.5036,22.4849,72.6387,75.2187,72.6193,71.0433,95.6141,92.7144,89.7944,100.9971,120.1343,117.3061,116.958,105.6015,124.2058,122.5006,125.926,134.0877,154.9258,156.79,154.6015,152.7227,155.7397,152.8891,152.7758,146.7155,130.7259,126.076,128.7304,126.1078
2025-06-18,126.8123,126.5123,132.1089,128.0465,125.7097,124.3332,126.2504,116.3866,122.6231,125.019,119.6979,120.1001,121.6174,122.8986,119.5681,124.356,121.4084,120.051,124.6945,126.5261,124.6858,126.5059,127.1459,125.5425,124.5479,124.995,125.2781,125.4591,129.2568,131.6186,125.4254,126.9391,121.2092,118.1648,124.502,120.604,110.4984,114.9384,113.624,119.6592,79.412,81.4552,81.1616,79.5712,59.7975,61.4947,61.2821,61.4257,45.2908,44.6594,46.6829,47.4069,42.0775,41.9303,41.0751,41.117,42.0562,43.9443,41.1924,37.2472,40.3832,39.3234,39.33,41.0034,53.5286,54.076,51.4511,48.0244,81.7257,81.2952,81.7946,86.7845,114.6302,111.7174,112.9088,119.4236,125.3145,122.5761,121.0896,123.6998,135.6176,141.7801,135.9491,142.7732,193.6884,198.1289,196.3242,190.0984,167.4355,167.4675,163.3676,168.7295,132.8701,133.546,127.3141,146.3098
2025-06-19,137.6351,138.5034,138.5495,141.3521,131.1394,131.9956,132.1687,131.4162,132.6375,128.7968,130.5992,122.4064,126.6005,128.9418,128.8541,128.8435,127.3468,123.6514,124.5518,136.93,129.9279,128.642,128.1467,129.1234,133.0111,135.0644,136.3715,135.5929,144.0637,138.7949,138.3552,134.8262,128.9135,131.2325,134.2593,119.0747,125.4476,120.5535,124.1264,126.6324,111.5926,111.9785,118.3473,115.1216,79.6429,79.0644,82.4257,79.9469,75.807,74.0001,75.7845,77.4084,68.0294,68.7631,70.2154,72.9921,64.454,68.7928,68.1647,70.0285,66.0624,64.4599,65.5158,63.9619,74.4794,74.5766,76.1212,78.8227,95.0089,94.9408,97.5556,92.4947,117.4868,119.1964,118.9469,117.0898,123.3402,123.9687,118.7711,125.92,131.7028,136.135,132.3912,132.6509,169.8379,169.0726,157.6072,173.6824,160.2873,162.3649,162.3146,173.4332,131.782,131.8262,130.821,137.6508
2025-06-20,128.9992,125.7224,135.8893,132.509,131.4442,130.0977,127.6267,122.4314,122.9315,131.4373,122.8516,123.7796,128.8188,125.9616,122.924,123.2956,122.8517,123.8274,123.322,129.7589,120.7965,125.3197,121.9993,129.2044,129.8639,127.4418,128.2618,126.3125,128.3036,127.0177,127.7566,129.2421,122.9235,128.2906,119.3879,119.678,112.282,112.9902,111.0347,119.4531,84.5545,84.1804,86.719,92.1461,83.3704,84.5488,81.8893,87.5916,75.5581,78.3307,78.0782,76.033,69.7097,73.114,71.129,74.0473,69.3591,71.9498,72.1949,70.4962,66.5097,71.1218,69.204,73.1645,80.5274,80.7657,83.1247,81.5822,90.0833,88.4265,89.2053,84.2849,116.4078,111.5061,109.3094,109.9367,129.8092,130.2759,128.0553,126.8196,139.1632,145.8185,138.9858,136.0325,160.2615,154.6336,165.8424,173.2224,163.7738,155.9786,161.5381,158.6694,131.0599,132.128,130.4167,135.2353
2025-06-21,128.62,130.8947,127.3536,128.6917,124.9981,124.178,129.5857,128.9582,123.575,127.2215,122.5685,130.115,117.5389,121.2812,123.2237,129.3962,124.8822,124.1668,122.9976,117.6334,115.3518,122.4036,117.7112,130.2934,120.9572,127.1066,125.1331,118.2431,112.9144,114.5793,117.202,117.5444,103.1344,102.9948,101.1507,107.1202,40.3694,40.477,39.31,39.8437,2.3973,2.588,2.4617,2.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.0973,0.0992,0.1035,4.2954,4.255,4.244,4.4456,71.8127,74.3373,73.5685,77.3614,111.9038,109.6526,111.7318,106.6718,123.2496,127.1707,128.0614,126.8783,136.8128,134.0684,132.4513,136.3875,143.379,138.1601,135.4431,138.2578,125.4466,126.8071,124.2082,127.818
2025-06-22,125.1792,126.4009,124.0583,121.3216,124.3709,121.6106,120.7616,121.0969,126.8159,124.4319,123.1506,117.3617,119.5054,120.5053,119.8179,135.8514,122.7787,122.8089,123.8982,122.2743,126.0918,119.8233,120.2534,128.1515,120.6588,124.002,123.5892,123.51,116.5049,117.2878,119.8436,122.3637,60.0512,61.1951,59.0064,59.7473,0.6479,0.637,0.6647,0.6504,-0.051,-0.0505,-0.051,-0.0476,-1.2431,-1.245,-1.2511,-1.1007,-1.4783,-1.476,-1.5385,-1.5072,-1.0013,-0.9749,-1.0008,-1.063,-0.6327,-0.6142,-0.6294,-0.6037,-1.2173,-1.1779,-1.2209,-1.2239,-1.1002,-1.088,-1.069,-1.1429,0.0,0.0,0.0,0.0,5.0836,4.9554,5.1194,4.8416,70.9876,71.1148,71.9736,70.484,114.3795,114.3701,116.6058,111.1246,126.4517,130.1906,129.4952,128.9025,126.6525,133.703,132.7991,129.9654,132.7715,127.6424,125.9643,128.6617
2025-06-23,135.8047,125.1603,125.7221,124.2329,124.9554,122.5154,124.601,122.2482,114.7012,113.85,116.4979,126.071,116.761,115.1241,117.9844,110.9305,114.1194,115.1522,112.6579,116.9505,111.653,112.2065,113.1489,122.8316,126.7258,118.7588,119.7223,122.1932,130.5234,125.3214,128.5016,123.6535,111.8408,114.7989,118.251,123.3092,95.5592,99.2118,98.9253,101.7437,90.7213,91.2441,93.0469,91.9877,75.397,76.9735,76.6615,72.8881,73.4898,70.664,71.5057,69.4204,69.2686,71.6244,69.7452,72.3618,58.1262,57.0959,57.2186,57.2393,71.0681,69.7017,69.8033,72.427,70.5088,70.6229,72.2815,72.1868,89.2889,88.9568,91.4687,90.2856,109.4755,107.6346,113.4164,101.4735,122.106,128.7533,125.3299,122.6908,139.155,135.5709,139.606,131.3881,191.8917,198.8518,196.7254,195.6111,178.2659,173.4005,176.57,172.3237,133.6702,134.8101,135.1089,139.6908
2025-06-24,128.2205,128.5157,126.6496,135.8942,126.4865,130.5289,134.2042,116.1404,121.8509,122.0458,124.7397,127.1236,126.1426,121.7084,119.2729,132.5561,125.5406,128.2699,128.4899,117.3797,125.1641,128.7123,124.7635,122.2001,122.607,125.7402,128.7104,127.3424,127.0369,125.2819,126.8444,127.7568,127.7334,127.2303,127.6498,124.9864,119.9224,121.5891,119.3371,115.3115,100.1503,101.1778,101.6493,98.9026,75.0216,79.4801,80.3587,75.8997,76.7796,77.6882,75.6163,76.9159,37.7804,36.6476,37.4107,37.2813,16.4161,15.9752,15.873,16.6557,7.4477,7.4152,7.4509,7.6862,7.3362,7.6634,7.4587,7.5417,20.2354,19.416,19.8235,20.7651,74.273,70.6905,72.3514,70.4851,109.0594,104.5922,107.7913,96.9971,123.1567,124.1892,125.2316,129.0225,144.4385,147.0115,140.9142,151.7558,151.2531,158.5901,154.8636,153.3733,133.0767,136.2929,127.2642,130.6062
2025-06-25,122.2545,134.4503,126.2628,136.2325,118.5292,114.5485,112.4355,127.9668,116.5372,117.8057,114.8023,117.8948,110.6444,117.122,120.9088,117.1649,112.4435,118.1921,117.0453,118.1591,112.8246,119.4667,117.511,118.7577,119.0416,122.4673,119.458,116.7931,128.3922,131.8832,125.6974,114.8672,115.7715,113.4576,118.3465,111.6243,83.143,84.347,85.1224,88.3076,42.4745,42.0261,43.3845,42.6349,27.8067,26.8011,28.6369,28.6753,15.5283,14.8335,15.4129,14.2254,5.7285,5.676,5.6842,6.0712,3.6372,3.6176,3.5693,3.2559,2.3911,2.4793,2.3876,2.502,3.5643,3.4818,3.4801,3.5538,4.849,4.701,4.7309,5.319,34.8951,34.2558,35.5803,35.2689,98.2822,93.0515,93.1486,99.5178,118.8552,123.9887,117.3907,116.8053,151.4886,145.1055,147.2723,156.1336,155.9847,153.7281,156.021,152.3462,125.4768,125.1271,125.0712,125.165
2025-06-26,123.233,119.7395,121.9756,114.8519,115.754,116.5827,113.8954,119.4879,107.3355,110.9848,112.145,117.5347,108.8787,111.1204,108.1743,111.8266,106.4757,106.3008,110.9219,114.5816,108.6394,110.4634,107.3639,115.7333,114.3066,116.2462,118.825,116.3422,114.4302,113.5491,116.8577,123.363,111.7125,110.4038,114.1118,109.892,82.0031,83.4825,84.8685,89.6459,49.2892,50.4981,50.1644,51.0082,62.5859,66.0059,61.6632,61.7449,62.1616,63.1035,61.5555,63.5393,45.6899,46.3519,45.7641,44.7541,37.8884,37.0507,37.1353,37.4857,37.5592,36.4865,36.8484,33.9059,36.8468,37.1687,38.2115,37.333,59.1477,57.59,57.9869,61.7954,79.8605,82.5198,80.8291,77.1506,96.1869,97.6335,97.796,99.6236,114.2725,118.0857,117.3405,123.6213,158.9193,156.5721,160.6017,162.3869,155.496,154.3812,162.709,155.4138,118.7167,116.3863,122.5661,121.411
