fecha,H1Q1,H1Q2,H1Q3,H1Q4,H2Q1,H2Q2,H2Q3,H2Q4,H3Q1,H3Q2,H3Q3,H3Q4,H4Q1,H4Q2,H4Q3,H4Q4,H5Q1,H5Q2,H5Q3,H5Q4,H6Q1,H6Q2,H6Q3,H6Q4,H7Q1,H7Q2,H7Q3,H7Q4,H8Q1,H8Q2,H8Q3,H8Q4,H9Q1,H9Q2,H9Q3,H9Q4,H10Q1,H10Q2,H10Q3,H10Q4,H11Q1,H11Q2,H11Q3,H11Q4,H12Q1,H12Q2,H12Q3,H12Q4,H13Q1,H13Q2,H13Q3,H13Q4,H14Q1,H14Q2,H14Q3,H14Q4,H15Q1,H15Q2,H15Q3,H15Q4,H16Q1,H16Q2,H16Q3,H16Q4,H17Q1,H17Q2,H17Q3,H17Q4,H18Q1,H18Q2,H18Q3,H18Q4,H19Q1,H19Q2,H19Q3,H19Q4,H20Q1,H20Q2,H20Q3,H20Q4,H21Q1,H21Q2,H21Q3,H21Q4,H22Q1,H22Q2,H22Q3,H22Q4,H23Q1,H23Q2,H23Q3,H23Q4,H24Q1,H24Q2,H24Q3,H24Q4
2025-10-11,109.02,106.26,106.26,106.24,105.9,105.52,105.28,105.1,105.04,104.8,103.0,102.4,101.37,101.37,100.0,101.37,100.0,100.0,100.0,101.37,101.37,101.37,101.8,103.0,100.0,101.37,103.0,105.04,100.28,101.0,101.37,103.0,103.96,103.0,101.37,100.04,106.0,96.43,77.23,63.1,65.99,63.55,55.63,30.2,40.0,16.9,10.1,6.0,5.2,5.01,5.0,4.31,5.0,4.44,4.31,4.01,3.52,4.31,4.01,3.52,3.52,3.52,3.52,4.31,3.52,4.31,5.76,16.46,15.88,30.2,57.65,64.2,63.42,77.22,90.61,101.0,100.52,105.1,109.02,111.76,109.02,109.02,107.5,107.5,111.44,111.26,109.02,107.5,109.02,107.5,106.34,105.1,106.34,105.9,105.0,101.37
2025-10-12,106.8,105.82,103.8,103.8,103.42,101.37,101.34,101.34,90.1,80.0,77.5,77.5,77.12,77.12,76.87,76.87,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,76.87,77.14,77.12,77.5,77.33,83.66,78.55,86.36,93.32,86.35,84.3,76.87,83.72,75.0,67.82,35.76,50.77,30.2,15.11,0.83,3.52,0.83,0.65,0.16,0.65,0.65,0.65,0.65,0.75,1.0,1.2,1.2,1.72,1.72,1.72,1.72,0.65,0.89,0.92,3.52,1.72,3.52,7.36,16.35,15.11,21.37,40.78,60.41,61.0,76.5,102.79,105.0,104.1,108.72,111.79,113.0,114.78,116.33,114.65,114.78,116.34,116.34,114.78,113.0,116.13,113.24,113.0,112.2,111.79,110.87,109.4,106.8
2025-10-13,101.37,101.34,101.34,100.0,91.0,95.07,92.58,90.1,85.0,83.77,82.5,84.25,90.8,91.41,93.0,93.47,93.47,95.07,95.07,96.67,100.0,101.34,101.37,105.0,101.37,105.17,107.57,109.57,113.28,114.36,115.94,117.2,129.29,130.25,129.29,120.82,140.33,118.6,113.28,110.0,112.47,106.86,101.37,95.07,101.37,92.47,81.48,78.12,78.33,77.07,77.07,76.68,73.47,70.2,70.0,68.0,68.0,68.93,69.1,68.76,60.1,61.0,65.0,68.76,68.0,69.1,70.0,76.55,65.0,71.5,86.3,94.25,85.16,101.34,101.37,111.78,117.2,119.24,137.11,154.76,158.18,161.18,165.0,164.0,167.29,163.7,160.43,150.53,146.82,128.94,122.84,118.4,116.34,115.0,114.36,114.36
2025-10-14,117.5,116.53,116.12,115.0,111.16,109.09,108.49,108.13,107.24,107.24,106.88,106.88,107.09,106.88,106.88,106.88,107.22,107.22,107.22,107.22,107.22,107.22,108.49,111.06,113.21,114.6,116.0,118.52,118.17,122.94,133.45,131.95,157.78,160.43,158.42,146.82,157.89,120.01,110.78,101.37,113.51,110.82,101.37,96.0,100.5,86.3,84.34,81.01,79.55,79.42,76.1,72.35,70.1,69.93,65.0,62.0,64.0,66.0,63.28,60.7,56.0,60.32,62.0,68.55,56.95,68.0,72.91,79.55,72.17,80.07,91.19,104.36,107.46,110.62,114.03,117.2,120.78,134.0,160.11,165.75,158.18,160.43,161.18,161.02,158.93,155.0,140.0,122.84,150.0,130.25,122.84,117.2,113.94,111.78,110.62,109.2
2025-10-15,118.28,117.8,115.01,113.07,110.24,108.19,107.3,107.3,106.13,105.34,105.34,105.0,103.86,103.74,103.74,103.74,103.74,103.74,103.74,103.86,105.0,105.34,107.27,110.24,110.0,112.94,114.87,117.8,125.4,138.47,149.52,156.2,158.18,160.0,160.01,154.5,153.6,120.01,109.0,102.94,103.74,102.94,102.94,92.13,90.0,86.3,82.5,79.68,78.23,71.2,71.46,71.2,71.2,70.21,66.97,66.0,67.0,67.0,67.0,66.0,63.68,66.0,68.0,70.1,70.0,75.1,79.68,79.42,79.68,83.81,100.0,100.0,105.0,110.0,120.1,132.43,136.91,155.43,172.33,161.42,162.67,161.18,167.0,161.42,161.18,158.93,146.82,127.97,128.02,121.0,118.04,113.94,115.0,113.07,112.36,110.24
2025-10-16,118.8,118.32,117.34,115.01,112.0,109.9,109.3,107.49,106.29,106.29,106.27,105.53,105.0,105.0,105.0,105.0,104.9,104.9,105.0,105.1,105.4,105.53,106.29,109.3,110.0,113.14,117.34,119.07,118.32,123.8,130.0,140.33,150.1,157.43,156.0,148.01,149.52,129.86,112.05,107.63,110.87,107.03,106.74,105.44,94.63,85.35,83.5,80.2,79.68,78.63,77.5,75.0,74.08,73.0,73.0,72.76,71.75,70.0,70.01,70.0,70.0,70.0,72.5,74.2,74.2,77.5,79.68,83.06,81.0,101.52,90.99,105.0,106.62,109.76,121.94,139.0,139.19,146.25,146.79,157.0,146.51,149.52,159.68,158.18,152.32,146.82,140.34,127.62,146.25,131.0,123.8,118.32,119.04,117.34,113.05,111.45
2025-10-17,127.6,125.2,123.01,118.32,115.0,109.64,107.87,107.44,107.44,106.87,105.84,105.84,105.5,105.04,105.04,105.04,105.0,105.04,105.04,105.13,105.04,105.84,107.44,109.0,107.81,112.26,120.0,125.2,124.8,136.8,138.0,149.5,158.74,161.35,161.0,156.51,161.02,133.0,120.0,105.04,105.09,105.04,90.0,97.37,94.94,83.07,81.68,78.0,80.15,76.62,75.5,74.03,69.0,62.41,55.26,49.87,53.0,50.0,45.01,45.55,31.8,42.84,50.26,55.1,31.53,56.15,67.21,76.3,75.1,82.87,105.84,115.01,104.64,117.76,124.8,135.78,131.33,133.7,138.2,149.52,150.0,159.0,161.18,160.43,158.81,154.5,144.01,133.7,136.5,130.0,125.0,120.0,127.52,125.2,120.01,116.13
2025-10-18,127.76,127.28,127.04,120.01,115.8,115.44,112.96,107.38,104.81,103.27,98.5,96.94,104.67,103.59,98.68,98.46,103.78,103.27,102.39,99.93,98.16,96.52,96.95,98.15,100.4,103.59,105.27,106.07,112.14,115.0,115.44,117.01,120.01,120.01,118.53,115.54,117.85,113.34,101.58,87.0,106.07,80.5,63.5,51.42,46.1,40.0,18.27,12.71,10.0,6.0,5.76,5.2,5.0,5.0,4.31,3.52,3.0,2.5,1.72,1.72,0.65,0.65,0.83,1.5,0.3,1.5,5.0,10.01,16.9,47.1,52.87,75.0,53.5,89.25,113.83,128.24,116.18,117.85,120.01,117.85,126.23,128.7,131.13,128.52,126.23,122.94,118.32,115.44,115.36,113.0,112.52,111.8,113.24,112.26,107.38,103.78
2025-10-19,96.4,92.0,81.85,75.92,77.07,74.76,69.62,63.97,73.16,61.0,51.01,39.89,44.0,32.33,30.2,30.0,31.87,30.07,30.0,29.94,29.68,29.55,29.55,29.55,29.68,29.94,29.68,29.68,30.2,30.2,30.2,31.87,32.33,31.87,31.01,30.2,35.01,30.02,28.15,6.0,16.79,4.31,2.41,0.01,3.52,1.52,0.99,0.65,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.65,0.65,1.72,3.52,7.96,6.58,25.2,41.4,71.63,56.23,64.5,70.0,75.85,70.0,74.04,75.0,69.5,75.92,75.0,69.5,63.0,60.15,59.4,55.0,54.96,51.52,51.0,47.1,40.0
2025-10-20,55.12,50.0,40.1,38.13,29.7,28.5,28.33,27.07,26.42,22.2,26.42,25.6,26.42,26.42,25.5,26.42,26.42,26.42,26.42,26.55,26.68,26.94,27.2,28.33,35.84,43.0,55.12,70.42,57.56,73.41,82.31,88.0,87.79,93.53,95.73,94.33,106.03,95.5,80.0,55.12,58.23,47.7,32.91,15.01,27.87,15.01,10.01,3.52,3.52,3.52,3.52,3.52,3.52,3.52,1.72,2.4,1.72,0.79,0.65,0.05,0.16,0.16,0.16,0.65,0.65,0.65,1.72,3.52,3.52,4.96,13.48,25.11,10.0,28.33,49.24,73.0,56.53,80.87,87.8,91.0,92.8,100.0,104.31,104.25,104.27,97.45,89.86,80.0,83.0,72.99,60.1,52.96,55.0,48.8,48.52,40.4
2025-10-21,45.8,39.9,31.22,26.87,25.2,25.07,24.68,20.0,17.16,14.0,11.17,10.0,7.96,14.0,12.23,10.0,12.92,14.0,15.0,14.0,12.75,15.0,20.0,24.42,24.94,26.87,42.0,47.27,46.76,54.08,70.15,80.87,90.05,93.65,96.5,93.43,104.49,85.59,72.0,52.0,56.0,47.0,36.1,26.87,25.07,22.2,15.5,14.0,10.1,6.0,3.8,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.01,3.0,1.72,1.72,1.72,2.2,3.01,3.52,3.52,3.52,3.52,10.0,16.79,25.2,25.07,37.76,49.28,80.0,54.08,70.98,86.5,101.68,112.0,104.99,97.75,90.0,92.22,83.02,86.37,70.26,92.79,82.38,80.0,60.1,60.1,54.08,50.39,47.24
2025-10-22,46.87,41.6,32.73,29.19,33.18,30.22,29.57,29.19,29.19,27.27,27.14,26.88,26.49,25.17,23.59,21.96,24.99,22.96,24.0,25.17,26.75,26.88,27.27,29.4,35.79,41.6,46.74,48.07,47.59,51.93,59.5,66.27,68.5,75.0,80.56,73.5,60.24,50.35,46.35,25.0,29.19,16.97,5.11,0.66,3.52,3.52,3.52,3.0,1.5,0.99,0.8,0.8,0.65,0.65,0.2,0.05,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.16,0.65,0.66,1.72,3.52,3.52,4.96,15.01,26.62,32.8,50.35,47.83,53.51,61.0,78.2,70.51,71.43,65.0,59.5,51.93,48.31,42.95,29.57,31.1,25.5,28.94,19.5,34.58,20.0,18.36,7.05
2025-10-23,14.0,10.0,2.47,2.4,3.52,1.99,0.16,0.16,0.66,0.16,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.79,3.52,6.0,6.0,14.0,20.46,25.5,21.25,25.1,25.1,22.5,25.33,15.01,10.01,4.97,5.0,0.74,0.05,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.0,0.09,3.52,3.6,2.4,10.01,28.46,35.02,54.14,61.28,70.0,91.62,102.09,111.45,118.32,120.0,120.0,120.0,115.0,111.15,108.29,105.53,104.91,92.51,92.51,80.56,70.87,64.0
2025-10-24,106.37,105.57,100.0,95.47,95.47,93.87,90.67,90.01,89.32,88.4,88.4,88.4,88.01,87.62,87.47,87.47,87.47,87.47,88.01,88.4,88.4,90.01,90.67,93.87,99.01,105.57,107.09,111.91,118.35,122.07,140.09,158.18,158.93,161.18,161.42,161.18,160.1,140.09,120.0,113.01,108.95,104.54,85.0,76.28,74.04,67.5,59.5,49.0,47.91,46.07,45.81,45.1,38.5,30.0,25.0,22.08,16.57,16.57,16.46,14.9,12.1,12.6,16.59,22.2,16.79,25.0,40.03,45.94,47.7,56.87,74.04,82.67,85.96,95.0,108.95,120.0,120.0,120.0,126.23,140.09,160.43,161.18,164.88,161.18,160.43,158.93,144.55,135.79,120.0,115.01,111.89,111.87,111.61,107.17,100.0,97.07
2025-10-25,98.89,97.76,97.28,96.41,96.41,95.4,91.0,89.5,90.65,88.9,86.44,84.86,84.86,84.86,84.86,83.28,95.4,95.4,95.4,95.4,96.05,96.05,96.41,97.04,97.28,97.52,98.0,105.25,105.35,107.44,108.91,110.87,114.11,116.91,119.31,119.31,114.11,110.0,98.0,95.4,96.8,95.4,79.0,66.81,66.68,61.12,53.1,46.27,43.76,35.0,34.07,30.0,30.35,30.0,29.5,26.0,24.0,22.2,22.08,16.79,16.68,16.46,16.46,16.46,16.57,16.68,16.79,22.2,26.35,40.0,55.5,66.32,67.07,83.28,97.04,106.95,107.44,110.88,114.85,119.31,119.31,127.66,131.32,127.66,119.31,117.46,111.96,107.44,110.0,106.95,105.35,104.55,105.17,100.0,97.52,96.41
2025-10-27,90.92,87.87,85.0,84.21,77.5,77.5,77.33,77.33,76.87,76.87,76.87,77.12,77.12,77.12,77.12,77.12,77.33,77.5,80.0,83.57,100.88,101.33,105.44,106.35,107.15,108.56,111.87,114.39,136.57,155.34,158.93,159.86,150.01,127.73,111.96,106.64,105.92,95.02,74.81,65.0,70.0,55.0,42.0,37.01,32.48,27.02,23.58,22.2,40.0,28.0,27.06,24.02,23.0,22.05,21.02,21.02,20.0,18.02,20.0,22.08,24.07,38.35,47.91,60.88,41.7,68.23,76.87,96.25,105.92,108.75,120.0,129.87,127.0,136.57,139.99,150.43,138.08,138.83,150.0,154.13,153.24,158.93,158.93,157.43,150.01,144.0,131.79,125.0,120.55,115.0,112.42,111.14,109.56,107.15,106.64,106.35
2025-10-28,108.64,108.4,108.16,107.92,107.37,107.2,105.0,103.5,106.39,105.59,105.0,105.0,104.79,104.33,103.99,103.99,103.99,103.99,104.4,104.79,95.0,96.28,100.0,107.2,107.44,108.4,110.45,114.56,117.47,122.0,123.24,123.23,122.19,114.56,109.33,101.23,107.37,106.06,103.99,84.33,84.5,81.09,70.2,65.0,65.0,60.0,63.1,60.0,60.0,60.0,60.0,60.0,60.0,62.0,65.0,67.0,68.0,70.0,72.42,72.81,70.0,72.68,73.07,84.12,85.0,100.0,103.23,107.2,107.37,108.16,112.0,116.14,122.19,126.02,128.96,135.0,126.02,128.96,128.96,136.57,143.97,143.94,143.94,137.12,141.14,133.0,126.02,120.0,116.14,112.26,109.25,107.68,107.92,107.68,106.39,104.79
2025-10-29,92.05,90.01,88.0,85.01,87.51,84.5,82.76,82.51,80.07,80.01,80.01,80.01,78.86,77.15,74.99,74.99,77.27,77.0,80.0,80.01,80.07,81.01,83.27,85.01,85.0,87.04,90.0,99.0,105.93,107.68,110.41,109.29,116.49,112.36,109.56,108.4,108.78,105.4,100.88,95.0,95.0,90.0,86.22,85.0,85.01,82.51,82.51,82.51,83.38,82.51,82.51,82.87,82.59,85.01,85.01,87.86,85.01,87.51,100.2,106.12,95.0,103.77,106.09,107.2,106.07,107.2,108.4,112.36,113.98,116.49,132.0,131.73,129.14,135.2,136.66,148.29,144.0,150.01,156.58,158.93,158.93,160.21,160.21,160.21,157.43,153.78,144.0,135.2,135.2,128.65,123.0,117.14,116.19,111.67,108.96,108.16
2025-10-30,121.19,121.16,120.68,120.2,117.59,115.26,110.57,108.73,107.0,105.99,104.84,103.91,104.23,103.91,103.56,103.18,97.5,95.69,91.99,91.99,89.99,89.23,92.2,99.85,103.3,105.96,110.96,117.59,121.16,122.24,123.04,123.27,122.98,121.4,120.44,111.5,117.59,112.0,110.6,103.29,82.64,72.0,51.89,48.94,48.68,44.8,38.81,25.0,16.79,16.15,16.46,17.16,17.94,18.1,17.1,16.9,16.04,15.0,15.0,15.79,16.9,20.0,22.2,42.71,43.76,52.1,70.0,87.7,90.5,104.31,119.8,121.64,113.24,118.55,120.69,121.16,121.16,120.45,121.16,122.24,135.01,138.38,137.57,131.94,123.27,122.24,120.69,117.0,117.47,110.56,107.04,103.91,97.98,96.4,95.2,85.0
2025-10-31,77.8,72.9,67.34,59.0,55.5,55.12,54.87,51.93,54.87,51.93,51.2,51.07,50.94,50.81,50.81,50.68,50.55,50.4,50.1,50.55,50.55,50.68,50.81,51.2,55.33,65.0,71.2,78.44,72.8,78.4,79.16,79.4,79.4,79.16,78.4,65.0,73.1,59.58,52.1,50.81,50.68,38.9,30.0,16.79,20.1,19.01,16.46,16.9,14.37,12.6,21.32,20.0,16.62,16.79,14.54,15.71,15.0,15.0,16.01,16.79,16.47,21.25,20.0,29.27,21.01,41.8,51.07,55.33,51.07,60.0,72.8,79.4,80.0,82.0,84.14,86.79,85.15,89.47,92.5,94.32,94.32,94.32,94.32,92.0,94.32,91.82,85.0,80.05,80.0,79.16,78.4,72.1,78.44,72.8,65.5,57.2
