fecha,H1Q1,H1Q2,H1Q3,H1Q4,H2Q1,H2Q2,H2Q3,H2Q4,H3Q1,H3Q2,H3Q3,H3Q4,H4Q1,H4Q2,H4Q3,H4Q4,H5Q1,H5Q2,H5Q3,H5Q4,H6Q1,H6Q2,H6Q3,H6Q4,H7Q1,H7Q2,H7Q3,H7Q4,H8Q1,H8Q2,H8Q3,H8Q4,H9Q1,H9Q2,H9Q3,H9Q4,H10Q1,H10Q2,H10Q3,H10Q4,H11Q1,H11Q2,H11Q3,H11Q4,H12Q1,H12Q2,H12Q3,H12Q4,H13Q1,H13Q2,H13Q3,H13Q4,H14Q1,H14Q2,H14Q3,H14Q4,H15Q1,H15Q2,H15Q3,H15Q4,H16Q1,H16Q2,H16Q3,H16Q4,H17Q1,H17Q2,H17Q3,H17Q4,H18Q1,H18Q2,H18Q3,H18Q4,H19Q1,H19Q2,H19Q3,H19Q4,H20Q1,H20Q2,H20Q3,H20Q4,H21Q1,H21Q2,H21Q3,H21Q4,H22Q1,H22Q2,H22Q3,H22Q4,H23Q1,H23Q2,H23Q3,H23Q4,H24Q1,H24Q2,H24Q3,H24Q4
2025-11-11,93.5,91.84,90.24,89.52,89.76,89.04,88.68,87.1,89.76,89.28,89.04,88.8,89.28,89.04,88.8,88.68,88.68,88.68,88.68,88.8,88.68,87.1,88.68,89.28,88.68,89.04,89.76,91.15,90.26,92.48,98.11,98.63,103.59,98.0,90.0,82.14,82.35,69.0,38.6,14.0,31.68,14.39,5.0,1.2,12.64,12.2,10.0,7.96,11.82,12.42,16.57,11.01,10.0,10.8,7.96,5.9,3.0,3.53,5.11,10.9,11.0,10.2,13.27,16.79,16.79,32.17,44.6,74.46,59.9,76.5,89.76,92.48,91.84,92.95,98.0,100.33,100.95,102.8,102.56,103.59,103.9,103.9,103.18,99.44,103.59,98.6,92.48,90.0,91.84,89.76,87.61,82.35,80.82,76.01,65.0,60.0
2025-11-12,50.0,43.27,34.0,20.31,24.93,17.43,16.43,16.04,17.65,16.6,14.81,14.01,14.54,14.17,11.1,9.22,9.89,8.78,7.3,10.87,14.0,14.43,14.81,14.68,20.79,34.0,43.98,51.52,52.0,53.26,51.94,52.24,60.0,51.76,44.7,25.37,23.83,14.02,5.0,3.52,3.52,3.52,1.15,0.16,0.01,0.0,0.0,0.0,1.72,1.5,1.1,1.03,1.0,0.85,0.65,0.65,0.65,0.66,1.55,1.72,2.41,3.52,3.52,3.52,6.78,14.94,16.43,26.46,31.62,50.0,50.8,53.26,51.68,53.0,54.84,61.4,59.0,62.0,65.0,68.0,71.51,72.0,71.74,71.03,71.03,70.0,63.08,58.53,55.0,52.0,50.8,50.0,45.0,39.7,30.35,18.37
2025-11-13,31.65,24.8,21.62,20.0,25.0,22.6,20.82,17.81,17.81,16.9,17.55,16.79,14.6,14.0,14.0,14.33,14.0,13.0,14.0,14.6,14.6,16.9,17.55,18.98,19.1,25.0,35.0,41.64,42.8,45.0,47.0,48.67,54.74,50.0,50.0,45.26,47.45,45.0,43.28,36.39,35.1,34.26,29.6,22.6,22.6,22.22,21.97,20.0,22.43,22.43,21.97,22.22,21.97,21.97,20.0,20.0,20.0,22.22,22.43,22.6,23.25,25.67,32.85,38.7,35.0,35.0,42.1,43.28,42.1,44.0,45.4,48.67,48.67,50.0,54.87,62.3,55.0,54.48,53.01,50.0,50.0,50.0,49.91,46.84,46.31,45.26,43.76,42.8,40.0,33.45,30.0,30.05,28.57,24.7,20.0,17.55
2025-11-14,22.81,22.68,15.2,16.9,22.55,20.9,17.64,16.68,15.05,13.73,10.49,11.64,12.74,10.0,7.19,5.77,5.33,5.11,5.11,5.71,7.96,9.24,13.38,14.88,12.7,13.66,15.71,22.68,30.0,38.35,48.1,49.8,50.52,51.0,50.76,50.04,49.8,40.1,29.7,19.06,27.77,12.09,8.4,10.42,20.15,21.92,16.9,16.79,21.0,21.84,22.55,18.73,17.74,16.9,16.9,16.79,16.79,20.56,22.81,23.07,22.85,23.2,24.43,25.0,20.05,21.23,30.01,46.31,38.77,48.1,50.52,52.82,51.24,52.82,55.68,60.0,60.95,62.02,55.54,53.36,60.21,55.68,52.82,51.26,51.26,50.76,50.04,45.4,45.4,39.22,41.22,39.67,40.1,33.43,30.0,29.6
2025-11-15,31.5,22.2,21.14,17.11,23.04,19.1,19.51,17.37,18.92,17.37,17.11,17.0,17.03,17.03,16.9,16.57,16.49,16.46,16.46,16.57,17.08,17.03,17.1,17.2,17.2,18.58,20.0,22.79,20.0,19.59,20.61,25.0,34.0,34.0,29.9,25.0,35.01,30.0,31.5,18.91,33.0,21.8,23.98,18.49,19.57,18.07,17.5,17.5,21.1,20.31,24.43,26.33,21.63,24.38,23.77,28.6,25.0,32.0,35.01,35.01,35.0,35.01,35.01,39.37,35.02,39.37,42.65,45.92,40.0,46.31,50.0,56.35,55.57,61.5,69.68,73.46,63.37,60.72,56.0,54.38,51.26,50.0,46.16,45.68,49.64,46.16,45.44,39.77,44.74,39.77,40.83,39.37,42.99,39.37,36.68,35.02
2025-11-16,45.0,41.36,29.9,25.0,33.12,29.8,29.9,25.0,29.7,24.19,25.0,24.2,24.2,23.5,23.37,23.24,23.11,22.98,22.85,22.85,22.98,22.98,23.11,23.24,23.82,24.0,24.72,23.82,28.49,32.1,31.0,32.72,23.82,23.11,23.5,21.46,23.11,19.25,15.0,5.96,3.52,3.52,3.52,1.55,0.65,0.16,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.1,0.1,0.16,0.65,1.72,3.52,3.52,5.79,12.14,17.62,20.7,29.8,35.4,49.44,54.12,70.0,59.46,70.99,75.0,85.0,80.8,80.96,83.0,85.0,86.68,88.53,95.0,96.14,100.0,100.0,97.69,86.84,85.35,80.0,74.97,73.0,73.91,69.0,60.31,55.35
2025-11-17,85.04,79.7,73.36,72.02,72.17,72.02,69.05,66.94,66.94,66.0,66.0,66.0,65.36,65.36,65.36,65.36,65.36,65.36,66.0,66.94,70.18,72.02,72.17,83.0,80.85,87.03,95.0,104.58,107.98,122.62,135.1,137.0,154.48,137.95,135.1,118.16,104.58,87.03,73.25,64.81,76.03,66.0,63.16,62.2,63.4,62.1,54.0,49.24,58.49,53.26,50.83,41.21,40.37,39.85,38.3,37.88,35.0,38.27,38.09,39.12,39.98,40.24,45.81,60.0,55.04,63.3,72.17,86.92,79.7,87.0,98.27,105.0,105.0,114.32,115.85,116.1,114.59,112.22,108.72,107.41,107.98,107.4,104.54,95.0,95.0,93.37,87.03,85.35,90.62,87.5,87.03,84.72,87.03,83.22,78.39,72.0
2025-11-18,89.07,83.52,73.38,70.0,79.7,75.99,74.06,72.02,72.02,72.02,72.02,70.05,72.02,70.0,68.06,67.62,66.87,66.99,70.0,70.99,67.0,66.59,68.65,73.25,81.47,90.9,93.26,96.0,90.78,102.5,107.98,110.91,113.98,110.91,100.61,88.5,97.54,83.0,68.0,55.82,55.3,54.65,37.7,20.44,20.0,6.0,14.0,15.79,5.11,5.11,6.0,20.0,19.25,19.25,20.0,20.0,20.44,20.44,31.5,30.2,35.5,50.0,54.65,55.17,56.03,80.75,93.11,101.02,88.5,105.83,108.72,121.2,120.63,129.23,136.83,140.01,135.01,133.05,131.13,133.0,131.13,135.01,136.38,135.01,147.0,135.01,130.18,125.5,120.0,113.99,110.91,105.71,105.71,100.39,93.94,90.99
2025-11-19,122.58,122.34,118.95,113.57,110.04,106.1,103.56,100.0,97.5,96.99,96.99,96.54,97.22,96.99,96.99,96.44,95.9,95.0,95.0,96.44,96.99,96.99,97.22,100.64,109.62,110.37,113.37,119.55,106.1,112.56,118.95,118.95,127.73,120.1,112.56,106.1,111.12,97.22,97.12,92.34,99.26,93.06,92.1,84.0,85.98,78.14,70.5,65.0,80.56,66.82,70.5,65.97,70.5,66.85,67.3,63.32,63.32,70.0,66.96,75.96,73.25,79.73,84.57,91.33,82.34,85.3,92.34,98.4,98.71,110.37,122.42,125.47,115.74,118.95,122.69,122.69,120.92,122.69,124.89,127.73,130.01,130.01,129.24,127.73,122.94,118.95,112.4,103.74,112.56,106.12,101.68,96.26,106.1,97.5,95.0,88.12
2025-11-20,89.0,88.71,81.41,75.0,78.36,76.59,75.01,73.02,76.02,75.0,73.36,72.35,73.36,73.25,71.76,71.29,70.0,70.0,73.37,78.12,80.28,82.23,83.63,88.02,88.92,89.9,96.24,103.74,103.32,105.44,106.72,110.22,127.73,124.0,112.33,105.01,110.0,100.0,85.0,69.2,82.0,68.82,67.22,62.3,65.0,64.17,61.68,60.0,57.3,56.96,55.35,55.0,50.38,50.0,45.0,40.0,39.0,35.35,33.66,31.5,35.1,40.0,50.0,55.35,64.5,68.5,80.75,95.0,90.0,104.4,105.92,111.19,107.56,115.35,120.0,123.41,122.18,124.0,125.48,125.88,130.01,130.01,125.48,114.91,107.34,105.98,105.2,104.36,104.36,101.87,102.62,95.0,100.0,90.0,85.0,82.0
2025-11-21,83.88,75.0,69.32,64.5,68.05,67.22,62.9,59.27,67.22,62.9,60.0,59.27,58.89,58.57,58.44,58.44,58.31,58.05,58.31,58.44,48.0,50.99,55.0,57.92,57.79,58.31,59.1,62.8,62.73,68.05,74.9,82.06,84.0,80.0,70.0,61.43,64.64,40.02,6.0,0.65,0.99,0.01,0.0,0.0,0.69,0.16,0.16,0.16,0.82,0.82,0.66,0.7,0.7,0.83,1.0,0.75,1.0,1.5,2.4,2.84,4.84,7.96,16.53,30.0,3.6,30.2,58.31,73.74,60.0,85.0,97.63,110.57,103.82,108.66,116.01,125.01,130.01,140.34,159.68,159.68,157.18,143.99,123.98,116.21,106.52,104.56,104.15,102.0,100.81,100.32,100.32,95.29,97.63,95.0,90.37,86.06
2025-11-22,95.68,92.23,85.98,84.19,84.4,82.98,77.0,72.26,84.19,77.0,72.35,68.25,74.0,70.0,68.05,68.05,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,70.6,73.25,74.9,79.13,81.82,84.19,83.53,85.52,85.35,82.35,72.0,68.05,60.46,40.82,23.43,14.0,3.52,3.52,0.84,0.65,0.65,0.65,0.65,0.16,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.66,0.77,0.77,0.8,0.83,0.77,1.72,3.52,5.11,15.0,39.72,44.9,72.0,76.45,87.05,95.2,102.3,93.58,98.02,102.3,101.51,105.96,105.0,102.18,98.18,95.0,90.64,90.88,88.01,98.7,94.79,90.2,85.0,95.42,90.97,90.01,84.5,88.0,83.9,81.4,80.0
2025-11-23,76.4,75.58,73.91,67.22,69.8,67.22,62.07,50.03,49.0,43.96,38.5,36.0,43.96,41.35,37.0,35.25,34.9,34.6,34.5,34.5,42.0,41.35,42.0,43.02,44.3,46.58,49.0,49.82,60.46,64.06,65.53,66.78,71.98,67.22,50.03,43.02,34.25,22.0,6.0,3.52,3.52,1.72,0.66,0.65,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.66,1.72,3.52,16.9,34.25,43.96,50.2,67.82,73.25,67.22,68.06,69.74,70.0,72.98,73.25,73.25,74.56,80.75,80.85,80.0,75.0,78.21,74.56,70.0,67.82,68.06,67.58,67.1,58.0,50.2,48.0,40.32,34.5
2025-11-24,35.35,30.54,25.0,19.5,16.9,14.0,7.3,5.0,5.0,3.6,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,4.96,10.1,16.68,32.0,40.5,46.82,50.0,51.0,58.02,63.1,64.0,60.0,51.08,50.0,47.1,43.35,43.02,40.1,38.57,35.1,34.0,31.95,30.0,30.0,28.0,28.0,28.0,28.5,33.15,34.0,34.44,35.1,35.0,39.32,40.0,40.37,40.37,42.93,46.82,50.9,49.0,52.97,57.7,63.47,50.9,57.93,67.08,70.82,70.82,71.54,73.98,75.91,72.4,73.98,75.91,77.0,79.6,83.0,84.19,81.49,84.19,80.69,75.5,70.58,71.6,71.3,71.6,70.57,70.34,70.0,62.0,54.44
2025-11-25,46.35,44.0,41.11,40.2,41.11,39.82,39.82,38.25,38.25,34.98,26.49,19.63,28.07,25.77,18.18,14.0,11.29,12.84,19.64,23.05,25.0,26.81,34.64,40.85,46.35,58.0,64.43,70.34,70.98,73.25,81.49,85.0,88.1,87.0,80.11,73.25,74.14,70.58,47.62,39.82,29.69,14.35,6.0,3.8,3.52,3.52,3.52,2.4,1.69,0.84,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.65,0.66,0.66,0.83,2.8,3.52,3.6,4.96,14.35,39.82,51.09,72.0,87.58,93.8,103.12,93.4,97.03,103.82,105.07,101.79,102.0,102.0,102.64,97.03,97.03,97.03,94.02,92.9,91.14,89.23,87.98,90.2,88.06,88.54,87.58,87.58,80.0,79.6,74.33
2025-11-26,84.98,83.4,74.16,70.0,73.91,68.05,67.22,66.7,67.22,62.05,60.24,60.0,66.13,64.05,61.89,60.25,60.73,60.46,61.12,65.65,67.22,67.22,77.51,83.7,71.63,80.0,84.98,87.58,87.34,90.8,94.98,105.05,107.53,115.29,105.05,90.8,88.3,80.0,58.5,50.0,50.67,40.81,27.21,16.46,7.5,5.11,5.0,3.6,3.6,3.6,3.6,3.52,3.52,3.6,3.6,3.52,3.6,3.6,4.0,5.0,7.3,10.0,16.57,35.0,45.01,57.72,80.0,97.1,83.02,92.23,103.82,110.75,106.49,119.46,125.76,130.01,132.34,158.18,150.0,127.52,146.79,130.01,116.03,106.49,106.49,103.82,98.3,92.23,92.23,90.8,94.27,90.26,94.1,90.9,88.06,82.5
2025-11-27,94.07,91.21,87.81,82.47,86.0,81.18,80.0,78.66,78.66,74.49,72.1,70.0,72.08,68.59,67.47,65.5,66.07,65.38,66.07,68.01,65.37,65.5,70.0,75.0,69.32,75.01,80.02,85.5,90.28,95.46,99.53,101.58,104.71,104.34,100.32,90.2,101.58,89.98,80.0,65.1,67.0,62.28,50.3,41.9,47.32,46.3,43.8,43.8,45.0,45.0,46.3,47.32,50.0,51.01,54.0,51.35,51.35,54.96,55.13,60.46,54.0,62.0,65.0,74.33,65.32,80.1,90.2,100.78,88.53,98.0,104.71,114.99,107.99,122.85,110.0,118.02,110.0,118.02,123.0,125.01,137.0,145.56,152.29,154.73,170.01,166.6,158.93,128.16,128.17,124.58,105.54,104.71,104.82,104.1,101.58,98.69
2025-11-28,95.6,92.9,90.01,88.28,90.2,88.4,85.51,84.19,92.05,90.8,90.0,89.98,89.98,88.4,88.79,88.4,88.4,88.4,88.4,89.98,89.98,90.2,93.0,95.58,95.0,95.82,97.92,101.17,107.0,123.14,130.01,154.48,154.48,145.56,128.16,109.47,119.7,104.26,97.92,86.01,96.5,89.98,85.97,79.7,79.7,78.66,76.2,77.0,78.41,77.0,78.01,75.97,75.0,73.0,70.0,69.0,69.21,68.0,67.98,71.0,66.02,71.6,76.5,84.78,78.0,84.61,85.0,100.53,90.8,99.71,107.92,123.14,115.0,118.98,122.94,123.14,125.68,127.07,130.01,130.01,142.19,147.49,145.56,137.02,133.0,128.16,123.14,109.66,109.47,101.17,100.0,99.71,101.38,100.0,96.54,98.22
2025-11-29,110.34,106.64,103.82,102.08,102.08,100.3,100.3,95.42,100.32,100.3,96.6,91.0,100.0,95.0,91.52,90.98,85.2,85.17,84.1,84.1,84.1,83.15,82.63,83.15,84.1,84.1,85.2,89.0,87.46,90.2,92.0,98.0,100.0,95.0,91.94,88.24,93.54,84.54,79.94,64.2,70.35,64.06,62.11,55.0,54.3,50.2,49.25,46.48,51.91,50.0,50.2,50.0,46.0,44.14,43.18,44.26,44.0,46.84,48.85,50.86,51.03,54.44,59.41,62.5,61.72,63.82,75.54,88.24,84.1,92.9,101.4,105.0,95.82,96.3,99.0,100.0,100.05,100.3,100.3,100.32,100.8,100.8,100.32,100.3,102.0,100.32,100.05,96.06,96.06,95.34,90.98,85.2,91.65,88.42,84.1,82.17
2025-11-30,85.7,79.61,72.1,70.0,74.54,70.0,69.5,68.98,69.82,69.37,68.98,65.82,68.98,68.29,66.01,62.33,67.22,66.01,65.6,65.0,67.87,66.07,65.85,66.0,66.07,67.51,63.62,63.62,69.37,69.37,69.24,69.5,71.67,71.68,75.0,77.01,84.61,82.2,75.0,69.5,69.82,69.37,68.98,63.51,63.32,55.35,54.04,51.91,46.0,40.1,40.0,40.1,46.0,49.0,50.0,50.2,49.25,50.2,52.5,54.0,54.0,56.3,62.36,69.11,69.5,74.9,85.0,92.0,95.46,98.68,100.58,102.37,102.33,104.93,105.29,108.96,106.18,107.63,105.96,107.46,102.29,102.0,101.06,100.34,100.41,100.05,92.98,90.27,97.56,94.63,92.21,90.0,90.27,86.78,87.5,86.29
