fecha,H1Q1,H1Q2,H1Q3,H1Q4,H2Q1,H2Q2,H2Q3,H2Q4,H3Q1,H3Q2,H3Q3,H3Q4,H4Q1,H4Q2,H4Q3,H4Q4,H5Q1,H5Q2,H5Q3,H5Q4,H6Q1,H6Q2,H6Q3,H6Q4,H7Q1,H7Q2,H7Q3,H7Q4,H8Q1,H8Q2,H8Q3,H8Q4,H9Q1,H9Q2,H9Q3,H9Q4,H10Q1,H10Q2,H10Q3,H10Q4,H11Q1,H11Q2,H11Q3,H11Q4,H12Q1,H12Q2,H12Q3,H12Q4,H13Q1,H13Q2,H13Q3,H13Q4,H14Q1,H14Q2,H14Q3,H14Q4,H15Q1,H15Q2,H15Q3,H15Q4,H16Q1,H16Q2,H16Q3,H16Q4,H17Q1,H17Q2,H17Q3,H17Q4,H18Q1,H18Q2,H18Q3,H18Q4,H19Q1,H19Q2,H19Q3,H19Q4,H20Q1,H20Q2,H20Q3,H20Q4,H21Q1,H21Q2,H21Q3,H21Q4,H22Q1,H22Q2,H22Q3,H22Q4,H23Q1,H23Q2,H23Q3,H23Q4,H24Q1,H24Q2,H24Q3,H24Q4
2026-01-14,109.0,102.7,100.45,99.78,100.01,99.33,93.33,90.7,90.21,89.63,88.4,87.27,89.5,88.68,88.68,89.0,88.21,88.71,89.75,91.99,91.2,95.6,99.78,99.33,90.09,99.0,102.23,110.64,113.43,119.98,126.7,141.1,126.7,135.69,137.46,137.91,149.18,141.1,131.67,123.34,130.0,122.74,117.77,115.01,116.76,113.43,111.33,109.94,110.35,108.24,108.77,105.8,103.13,101.9,103.02,105.01,102.77,106.28,108.76,110.98,109.74,110.98,111.26,116.0,111.01,118.0,128.27,147.29,117.53,125.35,141.64,167.66,141.1,160.31,178.01,184.58,165.58,162.83,150.67,139.88,146.64,150.0,141.77,137.01,131.67,126.7,122.74,117.05,116.57,105.0,101.17,96.69,95.55,91.16,90.0,84.6
2026-01-15,126.59,125.24,114.61,109.74,113.39,107.8,105.14,103.9,105.02,101.74,100.01,98.78,98.84,95.03,93.03,92.41,89.5,87.5,85.79,85.35,85.0,84.0,86.51,89.74,94.4,97.46,99.0,104.73,102.3,111.76,115.35,120.8,113.83,117.5,114.95,112.5,114.06,108.22,103.62,96.0,107.29,101.74,97.51,87.8,100.39,96.67,92.41,90.1,94.7,92.0,91.45,90.65,87.8,86.43,86.22,86.22,86.6,89.5,90.7,92.5,87.88,91.43,96.88,101.85,100.01,101.85,105.5,112.76,101.85,109.2,118.28,123.24,113.39,116.38,118.22,118.64,118.89,119.48,121.2,123.32,126.59,131.67,137.01,137.01,138.94,138.89,137.98,136.99,134.94,130.2,126.59,122.84,122.74,116.49,110.69,105.28
2026-01-16,105.5,102.8,100.01,95.37,95.5,95.11,94.85,94.7,95.11,94.85,94.72,94.33,95.11,94.98,94.85,94.85,94.72,94.72,94.72,94.85,94.72,94.85,95.11,97.0,95.11,97.96,105.5,113.53,112.0,118.89,126.02,130.59,131.67,132.5,135.21,135.0,137.78,132.5,127.97,122.86,127.97,116.54,114.77,114.0,114.77,111.82,109.61,109.0,109.6,109.0,109.78,110.98,105.8,108.59,108.54,109.7,108.38,114.2,115.69,126.02,116.08,126.02,126.75,128.66,124.19,127.78,128.66,129.91,131.75,147.22,147.7,163.18,147.46,156.46,163.18,160.44,159.34,154.4,150.08,147.33,141.12,138.56,135.35,133.01,136.74,133.29,130.07,127.97,126.35,126.2,127.78,126.65,128.66,126.85,120.11,114.61
2026-01-17,139.36,136.2,135.0,131.8,130.88,127.99,124.7,123.63,124.6,123.63,122.07,121.32,120.23,119.99,119.99,119.14,119.14,119.14,119.14,119.14,118.02,119.11,119.11,119.11,119.99,119.99,120.0,121.43,119.99,121.32,123.65,127.5,123.67,124.47,128.13,130.99,124.53,123.44,120.89,119.05,124.58,120.89,116.88,110.68,120.23,119.14,118.03,114.56,118.02,115.34,118.42,115.01,114.01,112.07,110.89,111.29,111.29,114.06,117.83,120.08,115.01,120.89,122.0,123.18,119.99,121.96,123.68,131.8,123.68,133.79,140.94,145.5,140.49,140.49,145.61,144.8,141.8,141.05,140.14,140.65,154.91,154.21,156.35,155.43,166.7,162.0,151.43,138.67,134.19,133.19,129.36,123.68,139.27,136.2,133.19,123.68
2026-01-18,136.53,133.19,131.68,127.09,125.01,121.96,120.01,113.1,119.99,109.17,105.18,104.22,103.83,103.0,101.73,101.6,102.99,102.62,101.73,101.6,101.43,101.6,102.3,102.99,100.7,101.22,101.22,101.6,100.7,101.22,101.43,103.17,104.9,106.29,108.0,106.1,114.97,107.11,105.18,102.59,105.31,103.2,101.03,98.1,99.22,100.14,98.35,97.76,98.0,96.59,96.53,96.3,96.13,96.74,97.2,97.78,98.0,100.37,102.21,103.41,101.46,103.43,105.43,109.07,101.43,106.75,115.49,120.89,119.55,128.29,135.4,141.3,139.84,143.0,146.42,151.5,146.79,150.0,150.92,162.0,168.17,180.0,180.48,180.48,180.48,175.03,164.33,146.03,154.3,146.03,136.03,134.36,136.13,133.19,127.15,120.89
2026-01-19,126.35,121.21,117.84,112.0,117.84,111.7,105.71,104.8,104.9,103.38,100.54,100.01,100.48,100.54,100.21,100.52,99.45,100.22,100.52,100.35,97.7,100.32,101.71,112.01,108.47,123.43,131.18,144.79,142.29,156.36,163.37,172.79,170.17,184.48,177.11,165.0,183.73,145.93,139.94,134.67,146.28,135.35,128.13,119.4,127.97,122.83,119.4,117.42,120.01,118.04,118.88,120.01,119.0,120.01,118.89,118.04,111.07,111.64,112.57,112.57,113.14,114.77,115.0,118.89,114.9,121.66,125.0,130.76,123.45,130.76,142.29,159.18,150.0,183.73,198.85,200.0,193.46,184.5,177.91,170.41,164.54,148.78,145.0,140.14,139.42,138.78,135.2,127.97,131.94,128.0,126.47,119.92,122.82,115.08,108.29,104.29
2026-01-20,110.47,108.87,100.87,94.99,105.01,99.0,97.5,91.0,95.75,91.16,88.0,86.34,86.58,86.21,86.34,85.95,85.2,84.55,83.2,82.36,85.52,85.95,86.34,92.27,92.95,90.1,97.5,107.19,105.01,109.56,110.96,114.43,125.4,125.4,123.36,121.26,131.25,121.27,113.03,107.22,109.56,103.9,94.39,85.0,105.01,96.01,90.67,86.47,95.0,94.27,94.97,90.0,86.6,86.21,85.95,85.82,85.95,86.02,86.0,86.21,85.82,85.95,86.47,89.7,85.95,89.8,89.6,103.14,96.58,108.1,110.01,121.27,116.56,125.0,126.84,132.0,126.6,127.57,128.0,126.84,128.0,126.84,126.84,126.36,129.76,124.12,119.0,110.42,110.31,108.94,108.94,105.12,107.0,100.67,95.1,86.19
2026-01-21,95.0,92.63,84.8,76.61,89.7,81.06,76.43,71.19,81.06,76.0,71.19,66.4,69.28,65.17,64.7,64.32,64.6,64.7,64.6,64.6,65.0,66.4,71.19,76.0,75.2,82.43,89.0,91.48,90.54,98.14,98.97,99.34,95.0,96.96,97.9,98.14,97.66,95.91,92.63,91.31,92.63,91.76,87.8,82.43,87.7,82.43,77.78,75.63,75.0,71.19,70.0,66.24,70.0,70.0,70.0,68.07,71.19,75.0,76.17,77.15,77.57,82.0,81.06,82.43,76.2,82.43,80.37,85.0,75.0,80.35,82.43,89.8,75.0,76.38,82.43,89.8,89.9,90.0,92.63,97.9,100.0,99.1,99.34,98.42,99.1,97.59,95.0,89.6,97.5,92.63,92.1,90.26,85.1,79.99,80.0,71.0
2026-01-22,58.97,50.06,35.35,19.85,39.58,35.3,35.0,25.0,50.17,45.76,41.65,40.0,41.65,35.35,30.17,30.3,26.01,27.2,35.0,34.34,42.65,35.35,45.53,50.19,35.5,45.0,51.07,60.98,38.0,50.17,65.37,71.37,74.2,75.78,76.2,76.2,92.0,84.0,77.98,75.3,78.83,76.2,73.33,67.89,60.95,58.92,53.6,53.34,53.47,53.34,53.21,53.21,53.47,53.21,53.34,53.34,53.34,53.47,53.6,59.84,53.6,65.0,65.37,72.0,59.5,65.37,74.12,76.2,74.2,75.99,79.0,85.0,76.74,80.0,83.23,82.99,80.5,82.63,83.67,80.5,80.0,81.75,81.75,80.4,80.5,78.94,76.74,75.54,75.78,72.0,65.37,50.17,65.37,60.0,52.82,42.06
2026-01-23,38.99,35.03,32.0,19.95,25.02,25.0,25.0,19.95,21.09,20.79,20.46,19.95,20.0,16.64,15.0,12.0,14.0,14.0,15.1,20.46,20.46,20.68,25.02,33.47,33.33,34.82,35.95,37.8,50.37,57.02,60.04,65.73,55.55,57.26,57.5,57.02,56.3,38.99,27.01,4.96,20.05,4.44,1.1,0.83,1.5,0.92,0.92,0.91,0.92,0.91,0.91,0.91,0.92,0.92,0.92,0.92,0.92,1.1,2.44,3.6,0.91,1.1,4.97,10.0,1.75,6.0,15.1,35.03,30.0,35.2,50.55,60.0,67.69,74.11,85.28,95.49,92.0,97.0,105.0,110.0,108.0,112.0,105.69,102.69,105.0,105.0,100.0,90.99,93.2,86.36,77.77,70.0,69.94,64.0,57.5,55.0
2026-01-24,48.4,47.68,40.32,35.35,39.56,31.09,29.02,20.9,29.02,25.35,20.79,20.57,20.86,20.57,19.79,15.5,19.0,15.0,14.0,14.0,12.0,10.0,10.0,10.1,6.82,7.2,9.0,14.0,15.5,20.57,20.9,29.02,31.09,34.0,35.23,37.0,47.2,40.32,33.2,31.1,30.97,30.45,29.02,20.9,20.86,18.64,10.0,5.01,4.27,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.6,3.6,2.44,3.1,3.6,3.78,3.78,3.78,5.0,10.0,10.1,20.79,30.32,33.03,14.0,28.6,30.0,35.4,29.0,30.0,30.0,31.09,35.06,35.4,35.4,35.23,40.32,40.32,35.06,30.0,30.0,28.9,25.35,15.0,30.0,28.7,15.0,10.0
2026-01-25,27.6,20.9,19.79,17.82,17.1,16.71,16.32,14.0,8.0,5.1,4.96,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,4.51,3.78,3.78,3.78,3.78,1.98,1.98,0.92,0.91,0.91,0.2,0.16,0.01,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.16,0.91,1.2,1.2,3.78,3.78,5.37,19.79,27.92,32.94,35.01,35.01,35.02,35.12,37.86,35.02,35.12,39.0,36.63,39.67,39.6,35.12,35.02,35.02,35.01,35.0,32.94,29.78,27.44,19.02,10.0
2026-01-26,5.0,3.78,3.78,3.78,3.78,3.78,2.99,1.98,2.4,1.98,1.98,1.33,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,5.0,9.79,3.78,3.78,5.04,14.0,13.23,24.41,28.2,33.18,44.45,65.89,74.56,74.0,71.26,65.87,57.92,49.0,65.0,58.93,52.35,40.1,59.0,50.1,45.5,40.4,35.97,32.94,30.4,30.0,30.0,30.0,29.86,29.78,29.86,30.0,30.61,31.36,31.36,32.94,35.4,40.4,35.0,39.6,45.0,54.86,29.78,35.0,40.4,53.47,40.4,50.0,58.23,65.0,70.0,77.59,81.42,83.2,87.65,90.0,90.0,87.2,84.64,83.94,80.31,65.0,49.0,37.09,29.86,27.44,35.23,28.4,22.1,13.23
2026-01-27,20.46,20.25,19.9,13.23,7.96,4.96,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,8.03,3.78,9.69,25.35,31.68,30.2,31.92,34.0,34.94,34.94,34.0,32.16,31.44,32.0,31.44,27.74,15.35,31.78,30.75,27.16,17.84,31.36,28.7,24.41,20.9,25.0,24.41,20.79,20.68,20.46,20.0,20.46,20.0,9.69,10.0,14.7,20.46,14.7,20.68,28.2,31.78,31.78,38.23,47.42,68.59,45.0,50.0,59.49,68.59,75.35,86.02,90.0,90.0,97.3,99.0,97.36,90.0,85.18,77.34,68.59,47.42,53.92,38.63,31.78,25.42,30.2,15.1,6.09,2.97
2026-01-28,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.6,2.72,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,2.97,3.6,2.77,3.78,3.78,3.78,3.78,4.96,14.45,24.2,17.53,26.4,35.0,50.0,59.0,75.0,77.0,78.08,95.01,78.61,75.0,63.94,65.0,52.06,39.23,30.43,28.86,25.68,20.4,14.71,14.84,14.32,12.04,9.9,12.04,10.22,6.0,4.1,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,7.96,14.32,12.04,20.17,26.4,34.28,30.43,40.0,55.0,70.0,69.74,75.0,79.11,80.0,85.1,90.0,88.0,82.0,85.61,83.3,70.5,55.0,50.6,35.0,27.36,24.2,24.2,14.71,12.04,4.7
2026-01-29,27.78,25.36,23.44,20.79,20.57,19.26,17.2,15.6,14.1,14.0,13.84,13.84,13.84,13.71,13.71,13.71,13.58,13.45,13.58,13.58,13.58,13.71,14.0,20.38,20.79,23.5,27.25,35.0,35.01,36.0,63.23,81.49,35.02,40.0,41.15,40.0,36.0,35.02,35.01,35.01,35.0,34.38,29.36,26.2,29.36,27.78,25.97,24.16,24.89,23.78,23.2,21.47,24.11,23.68,23.2,20.9,20.79,20.68,20.68,20.68,17.2,17.44,18.9,20.46,14.0,17.03,20.9,24.06,23.92,27.25,34.55,35.01,35.01,35.02,35.02,40.0,35.01,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.01,35.01,33.81,31.59,28.9,25.36,23.44,20.9,14.0,5.37,4.01
2026-01-30,3.0,2.71,1.5,0.99,0.99,0.92,0.91,0.91,0.91,0.91,0.8,0.74,0.8,0.7,0.7,0.7,0.5,0.6,0.91,0.91,0.91,0.91,0.92,2.4,1.98,2.71,3.78,3.78,18.44,35.0,35.01,35.02,35.02,35.02,35.02,35.02,35.01,35.0,20.9,18.44,19.4,15.4,6.0,3.78,3.78,3.78,3.6,2.97,2.58,2.45,1.98,1.98,1.5,1.5,1.48,1.34,0.92,1.0,0.99,1.0,1.0,1.44,1.98,2.58,2.58,3.0,3.78,3.78,1.0,2.71,10.0,30.0,20.6,35.0,35.01,35.02,36.0,37.0,38.23,38.4,38.23,38.4,38.06,36.0,35.02,35.02,35.01,34.0,34.0,19.16,17.2,6.0,7.96,4.5,2.84,1.0
2026-01-31,0.03,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,0.0,0.0,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.03,-0.42,-0.42,-0.42,-0.42,-0.35,-0.17,-0.15,-0.1,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,-0.42,-0.15,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.5,-0.5,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.02,0.0,0.0,0.0,0.0,0.16,1.58,1.98,3.78,14.0,16.4,25.68,26.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,25.9,25.3,18.2,16.4,14.0,5.63,3.6,4.4
